name,risk_level,latitude,longitude
STARLINK-30423,3,-90,30
,1,0,-180
STARLINK-30292,4,-90,126
,1,-87,-180
STARLINK-30416,3,-90,-13
,1,85,-180
STARLINK-30426,4,-90,-65
,1,54,-180
STARLINK-30430,3,-90,4
,1,-28,-180
STARLINK-30425,1,-90,115
,1,1,-180
STARLINK-30405,5,-90,61
,1,-89,-180
STARLINK-30431,3,-90,-178
,1,-18,-180
STARLINK-30404,5,-90,-107
,1,-15,-180
STARLINK-30412,4,-90,-36
,1,-43,-180
STARLINK-30392,1,-90,-150
,1,-6,-180
STARLINK-30291,5,-90,-50
,1,23,-180
STARLINK-30424,3,-90,-16
,1,-54,-180
STARLINK-30290,4,-90,46
,1,71,-180
STARLINK-30414,1,-90,52
,1,-7,-180
STARLINK-30272,1,-90,78
,1,-46,-180
STARLINK-30432,2,-90,40
,1,-51,-180
STARLINK-30427,2,-90,-70
,1,-12,-180
STARLINK-30393,1,-90,-60
,1,27,-180
STARLINK-30439,5,-90,77
,1,-21,-180
STARLINK-30442,5,-90,-156
,1,3,-180
STARLINK-30441,2,-90,131
,1,-74,-180
STARLINK-30460,1,-90,74
,1,72,-180
STARLINK-30444,3,-90,-137
,1,10,-180
STARLINK-30446,2,-90,-44
,1,-6,-180
STARLINK-30445,2,-90,-2
,1,26,-180
STARLINK-30447,5,-90,75
,1,-50,-180
STARLINK-30434,5,-90,-48
,1,-14,-180
STARLINK-30429,1,-90,-71
,1,-45,-180
STARLINK-30284,2,-90,92
,1,61,-180
STARLINK-30433,5,-90,-110
,1,-31,-180
STARLINK-30358,4,-90,-95
,1,60,-180
STARLINK-30436,3,-90,54
,1,84,-180
STARLINK-30339,2,-90,-75
,1,89,-180
STARLINK-30282,3,-90,101
,1,8,-180
STARLINK-30340,3,-90,5
,1,68,-180
STARLINK-30279,4,-90,-97
,1,-88,-180
YAOGAN-39 02A,2,-90,152
,1,30,-180
YAOGAN-39 02B,3,-90,-119
,1,-49,-180
YAOGAN-39 02C,2,-90,178
,1,16,-180
STARLINK-30465,4,-90,39
,1,1,-180
STARLINK-30470,4,-90,-150
,1,2,-180
STARLINK-30473,4,-90,75
,1,76,-180
STARLINK-30443,1,-90,84
,1,84,-180
STARLINK-30467,5,-90,-132
,1,26,-180
STARLINK-30469,1,-90,145
,1,56,-180
STARLINK-30474,2,-90,45
,1,23,-180
STARLINK-30479,5,-90,-122
,1,-31,-180
STARLINK-30481,3,-90,-59
,1,-65,-180
STARLINK-30457,3,-90,-83
,1,34,-180
STARLINK-30472,1,-90,-172
,1,-6,-180
STARLINK-30462,1,-90,121
,1,76,-180
STARLINK-30449,1,-90,-142
,1,-3,-180
STARLINK-30466,2,-90,-65
,1,-39,-180
STARLINK-30451,1,-90,86
,1,44,-180
STARLINK-30428,3,-90,-55
,1,11,-180
STARLINK-30482,5,-90,18
,1,-54,-180
STARLINK-30464,5,-90,-59
,1,-1,-180
STARLINK-30463,3,-90,123
,1,71,-180
STARLINK-30453,4,-90,69
,1,6,-180
STARLINK-30478,5,-90,159
,1,17,-180
STARLINK-30477,2,-90,62
,1,30,-180
STARLINK-30450,5,-90,57
,1,28,-180
STARLINK-30483,2,-90,82
,1,-36,-180
STARLINK-30454,5,-90,-46
,1,-20,-180
STARLINK-30501,3,-90,103
,1,-74,-180
STARLINK-30499,2,-90,-120
,1,-1,-180
STARLINK-30496,3,-90,-91
,1,24,-180
STARLINK-30485,2,-90,-73
,1,5,-180
STARLINK-30492,3,-90,-94
,1,32,-180
STARLINK-30440,5,-90,-133
,1,-11,-180
STARLINK-30487,1,-90,69
,1,14,-180
STARLINK-30452,4,-90,67
,1,28,-180
STARLINK-30468,1,-90,-59
,1,-11,-180
STARLINK-30459,1,-90,113
,1,56,-180
STARLINK-30448,4,-90,-8
,1,30,-180
STARLINK-30476,3,-90,-44
,1,-5,-180
STARLINK-30488,3,-90,-140
,1,-54,-180
STARLINK-30471,1,-90,-89
,1,-32,-180
STARLINK-30461,5,-90,113
,1,-15,-180
STARLINK-30458,4,-90,-44
,1,-84,-180
STARLINK-30712,1,-90,-47
,1,59,-180
STARLINK-30716,1,-90,-75
,1,-65,-180
STARLINK-30400,4,-90,100
,1,-89,-180
STARLINK-30710,1,-90,-12
,1,-18,-180
STARLINK-30714,4,-90,-99
,1,-44,-180
STARLINK-30711,5,-90,77
,1,-72,-180
STARLINK-30715,2,-90,177
,1,-8,-180
STARLINK-30455,5,-90,40
,1,-75,-180
STARLINK-30456,2,-90,-169
,1,-43,-180
STARLINK-30708,5,-90,32
,1,63,-180
STARLINK-30705,1,-90,-63
,1,-23,-180
STARLINK-30704,4,-90,-123
,1,33,-180
STARLINK-30706,5,-90,154
,1,36,-180
STARLINK-30709,5,-90,131
,1,76,-180
STARLINK-30707,5,-90,-163
,1,51,-180
STARLINK-30701,4,-90,176
,1,9,-180
STARLINK-30399,5,-90,167
,1,-74,-180
STARLINK-30713,2,-90,58
,1,41,-180
STARLINK-30700,5,-90,28
,1,-74,-180
STARLINK-30703,4,-90,-125
,1,47,-180
STARLINK-30702,3,-90,89
,1,-41,-180
SKYKRAFT-3D,4,-90,-165
,1,83,-180
YAOGAN-33 04,1,-90,-16
,1,-2,-180
STARLINK-30396,1,-90,-6
,1,34,-180
STARLINK-30524,1,-90,-110
,1,49,-180
STARLINK-30521,4,-90,-14
,1,-71,-180
STARLINK-30528,5,-90,-5
,1,36,-180
STARLINK-30495,5,-90,-109
,1,-48,-180
STARLINK-30484,5,-90,70
,1,-23,-180
STARLINK-30494,2,-90,104
,1,-89,-180
STARLINK-30498,1,-90,-70
,1,64,-180
STARLINK-30505,4,-90,116
,1,2,-180
STARLINK-30502,5,-90,-169
,1,27,-180
STARLINK-30489,5,-90,-23
,1,84,-180
STARLINK-30503,2,-90,-114
,1,60,-180
STARLINK-30512,1,-90,-150
,1,39,-180
STARLINK-30509,1,-90,73
,1,-36,-180
STARLINK-30511,1,-90,55
,1,35,-180
STARLINK-30508,1,-90,118
,1,34,-180
STARLINK-30504,2,-90,8
,1,-18,-180
STARLINK-30510,5,-90,27
,1,-5,-180
STARLINK-30507,5,-90,127
,1,12,-180
STARLINK-30515,1,-90,5
,1,46,-180
STARLINK-30516,1,-90,-101
,1,-88,-180
STARLINK-30519,3,-90,-123
,1,-76,-180
YAOGAN-39 03A,2,-90,35
,1,68,-180
YAOGAN-39 03B,2,-90,174
,1,-49,-180
YAOGAN-39 03C,2,-90,11
,1,-50,-180
STARLINK-30537,5,-90,-83
,1,-65,-180
STARLINK-30534,2,-90,99
,1,-66,-180
STARLINK-30536,5,-90,28
,1,-74,-180
STARLINK-30538,3,-90,-33
,1,-82,-180
STARLINK-30517,5,-90,-51
,1,32,-180
STARLINK-30523,2,-90,-39
,1,83,-180
STARLINK-30531,2,-90,-93
,1,9,-180
STARLINK-30552,3,-90,174
,1,21,-180
STARLINK-30545,5,-90,-128
,1,-73,-180
STARLINK-30535,2,-90,96
,1,42,-180
STARLINK-30540,1,-90,112
,1,-81,-180
STARLINK-30546,2,-90,135
,1,-28,-180
STARLINK-30539,5,-90,-65
,1,-57,-180
STARLINK-30530,5,-90,-102
,1,-56,-180
STARLINK-30526,4,-90,100
,1,5,-180
STARLINK-30527,1,-90,175
,1,-14,-180
STARLINK-30522,1,-90,77
,1,3,-180
STARLINK-30486,4,-90,143
,1,-74,-180
STARLINK-30520,2,-90,-42
,1,75,-180
STARLINK-30497,1,-90,147
,1,46,-180
STARLINK-30525,2,-90,46
,1,-22,-180
THEOS-2 (T2V),3,-90,-55
,1,47,-180
FORMOSAT-7R (TRITON),4,-90,-129
,1,44,-180
ANSER-FLW2,4,-90,-48
,1,24,-180
ANSER-FLW1,2,-90,-168
,1,-48,-180
NESS,1,-90,-116
,1,37,-180
CSC-2,5,-90,-57
,1,28,-180
CSC-1,5,-90,-100
,1,59,-180
PRETTY,4,-90,-93
,1,-53,-180
MACSAT (FINCH 1),1,-90,-152
,1,-84,-180
PVCC,2,-90,-172
,1,-3,-180
STARLINK-30514,3,-90,-32
,1,41,-180
STARLINK-30518,1,-90,-21
,1,1,-180
STARLINK-30549,5,-90,61
,1,-19,-180
STARLINK-30556,4,-90,-85
,1,-50,-180
STARLINK-30561,3,-90,31
,1,-23,-180
STARLINK-30562,4,-90,149
,1,51,-180
STARLINK-30565,4,-90,47
,1,71,-180
STARLINK-30438,5,-90,106
,1,57,-180
STARLINK-30437,3,-90,-48
,1,1,-180
STARLINK-30533,2,-90,10
,1,-40,-180
STARLINK-30560,4,-90,-163
,1,54,-180
STARLINK-30559,1,-90,32
,1,-15,-180
STARLINK-30555,4,-90,-55
,1,-5,-180
STARLINK-30542,5,-90,172
,1,-36,-180
STARLINK-30563,5,-90,115
,1,47,-180
STARLINK-30564,1,-90,-145
,1,11,-180
STARLINK-30547,4,-90,1
,1,-82,-180
STARLINK-30550,3,-90,23
,1,1,-180
STARLINK-30548,5,-90,142
,1,-77,-180
STARLINK-30529,3,-90,162
,1,-86,-180
STARLINK-30554,1,-90,-8
,1,-6,-180
STARLINK-30568,4,-90,-139
,1,-1,-180
STARLINK-30575,4,-90,-142
,1,37,-180
STARLINK-30577,2,-90,176
,1,-68,-180
STARLINK-30566,2,-90,176
,1,-72,-180
STARLINK-30544,3,-90,-105
,1,-33,-180
STARLINK-30553,1,-90,-178
,1,73,-180
STARLINK-30541,3,-90,-106
,1,49,-180
STARLINK-30573,5,-90,103
,1,45,-180
STARLINK-30582,3,-90,-96
,1,78,-180
STARLINK-30558,1,-90,32
,1,48,-180
STARLINK-30579,2,-90,-134
,1,-59,-180
STARLINK-30588,1,-90,-125
,1,52,-180
STARLINK-30585,2,-90,165
,1,-86,-180
STARLINK-30587,4,-90,169
,1,-40,-180
STARLINK-30576,5,-90,-20
,1,-45,-180
STARLINK-30571,2,-90,-104
,1,-47,-180
STARLINK-30567,4,-90,123
,1,-81,-180
STARLINK-30569,3,-90,103
,1,-46,-180
STARLINK-30480,5,-90,6
,1,-25,-180
STARLINK-30532,4,-90,-63
,1,57,-180
STARLINK-30513,3,-90,-18
,1,-37,-180
STARLINK-30506,4,-90,131
,1,15,-180
YUNHAI-1 04,3,-90,-61
,1,73,-180
STARLINK-30604,3,-90,142
,1,-31,-180
STARLINK-30500,4,-90,-164
,1,-71,-180
STARLINK-30613,4,-90,-7
,1,16,-180
STARLINK-30597,4,-90,118
,1,62,-180
STARLINK-30598,1,-90,123
,1,38,-180
STARLINK-30603,2,-90,105
,1,-18,-180
STARLINK-30602,1,-90,-139
,1,-12,-180
STARLINK-30610,4,-90,152
,1,-5,-180
STARLINK-30551,2,-90,5
,1,-62,-180
STARLINK-30586,4,-90,74
,1,-44,-180
STARLINK-30609,3,-90,179
,1,22,-180
STARLINK-30583,4,-90,172
,1,27,-180
STARLINK-30557,1,-90,87
,1,75,-180
STARLINK-30591,3,-90,-144
,1,68,-180
STARLINK-30584,4,-90,-2
,1,-11,-180
STARLINK-30590,5,-90,-46
,1,-82,-180
STARLINK-30608,3,-90,-116
,1,-38,-180
STARLINK-30615,2,-90,178
,1,-84,-180
STARLINK-30578,1,-90,-74
,1,-5,-180
STARLINK-30574,5,-90,-50
,1,-9,-180
STARLINK-30570,1,-90,-30
,1,54,-180
STARLINK-30581,4,-90,71
,1,34,-180
STARLINK-30594,5,-90,-115
,1,-79,-180
STARLINK-30614,4,-90,-74
,1,-83,-180
STARLINK-30607,5,-90,174
,1,51,-180
STARLINK-30600,5,-90,147
,1,-78,-180
STARLINK-30605,2,-90,10
,1,-11,-180
STARLINK-30592,3,-90,-165
,1,38,-180
STARLINK-30589,2,-90,175
,1,-38,-180
STARLINK-30617,5,-90,85
,1,79,-180
STARLINK-30616,5,-90,13
,1,52,-180
STARLINK-30612,1,-90,114
,1,30,-180
STARLINK-30421,5,-90,11
,1,-73,-180
STARLINK-30611,4,-90,-117
,1,-86,-180
STARLINK-30606,1,-90,-167
,1,47,-180
STARLINK-30596,3,-90,8
,1,-69,-180
STARLINK-30595,4,-90,101
,1,-45,-180
STARLINK-30593,5,-90,-138
,1,0,-180
STARLINK-30353,4,-90,-154
,1,-65,-180
STARLINK-30572,1,-90,90
,1,73,-180
STARLINK-30580,4,-90,3
,1,-62,-180
STARLINK-30493,1,-90,-50
,1,-54,-180
STARLINK-30601,1,-90,-11
,1,31,-180
STARLINK-30795,5,-90,-169
,1,-54,-180
STARLINK-30765,5,-90,-81
,1,16,-180
STARLINK-30768,3,-90,19
,1,-76,-180
STARLINK-30799,1,-90,-166
,1,18,-180
STARLINK-30759,2,-90,99
,1,-12,-180
STARLINK-30781,1,-90,140
,1,-37,-180
STARLINK-30754,5,-90,29
,1,72,-180
STARLINK-30766,4,-90,-44
,1,31,-180
STARLINK-30767,4,-90,106
,1,9,-180
STARLINK-30790,1,-90,-26
,1,75,-180
STARLINK-30787,5,-90,-113
,1,-40,-180
STARLINK-30756,2,-90,152
,1,-70,-180
STARLINK-30783,5,-90,79
,1,-11,-180
STARLINK-30757,1,-90,17
,1,-19,-180
STARLINK-30770,5,-90,-90
,1,-67,-180
STARLINK-30758,3,-90,70
,1,-1,-180
STARLINK-30761,2,-90,21
,1,-87,-180
STARLINK-30772,2,-90,-123
,1,-53,-180
STARLINK-30776,3,-90,-23
,1,76,-180
STARLINK-30782,2,-90,-56
,1,78,-180
STARLINK-30769,5,-90,-84
,1,-60,-180
STARLINK-30775,4,-90,-179
,1,-76,-180
STARLINK-30780,1,-90,151
,1,10,-180
YAOGAN-39 04A,4,-90,133
,1,87,-180
YAOGAN-39 04B,4,-90,-37
,1,-20,-180
YAOGAN-39 04C,4,-90,-176
,1,-68,-180
COSMOS 2570,2,-90,-3
,1,-55,-180
STARLINK-30802,2,-90,3
,1,-8,-180
STARLINK-30834,5,-90,160
,1,-35,-180
STARLINK-30833,1,-90,-40
,1,-75,-180
STARLINK-30831,1,-90,133
,1,14,-180
STARLINK-30797,1,-90,22
,1,40,-180
STARLINK-30804,5,-90,96
,1,68,-180
STARLINK-30784,2,-90,-2
,1,35,-180
STARLINK-30803,4,-90,-138
,1,-55,-180
STARLINK-30829,3,-90,-20
,1,-76,-180
STARLINK-30788,2,-90,78
,1,-59,-180
STARLINK-30779,3,-90,81
,1,12,-180
STARLINK-30773,5,-90,-141
,1,56,-180
STARLINK-30816,3,-90,-5
,1,39,-180
STARLINK-30763,5,-90,-20
,1,0,-180
STARLINK-30815,3,-90,179
,1,10,-180
STARLINK-30814,2,-90,-170
,1,10,-180
STARLINK-30789,5,-90,164
,1,-74,-180
STARLINK-30811,4,-90,44
,1,-68,-180
STARLINK-30812,5,-90,-132
,1,82,-180
STARLINK-30771,4,-90,-45
,1,-21,-180
STARLINK-30764,4,-90,-121
,1,-53,-180
STARLINK-30752,5,-90,-134
,1,-48,-180
COSMOS 2571,3,-90,-124
,1,-75,-180
STARLINK-30753,2,-90,68
,1,-53,-180
STARLINK-30824,5,-90,-46
,1,82,-180
STARLINK-30791,2,-90,-118
,1,-65,-180
STARLINK-30810,1,-90,-78
,1,-74,-180
STARLINK-30819,2,-90,-141
,1,-10,-180
STARLINK-30806,1,-90,-53
,1,-33,-180
STARLINK-30821,4,-90,120
,1,-54,-180
STARLINK-30778,2,-90,-82
,1,69,-180
STARLINK-30809,5,-90,-63
,1,1,-180
STARLINK-30801,4,-90,-12
,1,87,-180
STARLINK-30793,1,-90,143
,1,23,-180
STARLINK-30755,3,-90,-15
,1,3,-180
STARLINK-30760,3,-90,-82
,1,51,-180
STARLINK-30826,1,-90,115
,1,63,-180
STARLINK-30796,5,-90,-18
,1,-88,-180
STARLINK-30820,2,-90,49
,1,-49,-180
STARLINK-30785,2,-90,-90
,1,69,-180
STARLINK-30807,5,-90,20
,1,-57,-180
STARLINK-30822,5,-90,-22
,1,15,-180
STARLINK-30830,5,-90,95
,1,85,-180
STARLINK-30827,2,-90,83
,1,43,-180
STARLINK-30798,3,-90,-119
,1,-72,-180
STARLINK-30762,4,-90,177
,1,-46,-180
TIANHUI 5A,3,-90,160
,1,-87,-180
TIANHUI 5B,2,-90,46
,1,-87,-180
TJS-10,3,-90,161
,1,70,-180
STARLINK-30800,4,-90,-156
,1,35,-180
STARLINK-30845,4,-90,154
,1,-55,-180
STARLINK-30841,1,-90,-157
,1,27,-180
STARLINK-30839,1,-90,78
,1,29,-180
STARLINK-30846,1,-90,-158
,1,-79,-180
STARLINK-30838,1,-90,-136
,1,-83,-180
STARLINK-30837,2,-90,-63
,1,-13,-180
STARLINK-30813,3,-90,-134
,1,-6,-180
STARLINK-30805,2,-90,-131
,1,19,-180
STARLINK-30851,4,-90,97
,1,-72,-180
STARLINK-30818,5,-90,111
,1,17,-180
STARLINK-30794,2,-90,46
,1,33,-180
STARLINK-30835,1,-90,42
,1,74,-180
STARLINK-30792,5,-90,-3
,1,-25,-180
STARLINK-30836,4,-90,53
,1,14,-180
STARLINK-30855,3,-90,-72
,1,-47,-180
STARLINK-30840,3,-90,-113
,1,33,-180
STARLINK-30875,1,-90,-168
,1,-39,-180
STARLINK-30872,4,-90,-92
,1,11,-180
STARLINK-30865,2,-90,-132
,1,73,-180
STARLINK-30874,1,-90,-174
,1,21,-180
STARLINK-30871,3,-90,-121
,1,-78,-180
STARLINK-30861,4,-90,95
,1,33,-180
STARLINK-30867,3,-90,39
,1,51,-180
STARLINK-30880,5,-90,-111
,1,-82,-180
STARLINK-30777,2,-90,90
,1,-29,-180
STARLINK-30860,3,-90,91
,1,52,-180
STARLINK-30879,2,-90,-128
,1,17,-180
STARLINK-30853,5,-90,7
,1,-48,-180
STARLINK-30866,3,-90,74
,1,41,-180
STARLINK-30817,1,-90,59
,1,35,-180
STARLINK-30847,5,-90,85
,1,2,-180
STARLINK-30848,1,-90,142
,1,33,-180
STARLINK-30843,5,-90,40
,1,23,-180
STARLINK-30877,3,-90,42
,1,-61,-180
STARLINK-30864,3,-90,-160
,1,-34,-180
STARLINK-30854,2,-90,-69
,1,-62,-180
STARLINK-30849,3,-90,-157
,1,59,-180
STARLINK-30886,2,-90,54
,1,-26,-180
STARLINK-30850,4,-90,177
,1,-86,-180
STARLINK-30823,5,-90,151
,1,-30,-180
STARLINK-30873,5,-90,-25
,1,-10,-180
STARLINK-30808,1,-90,162
,1,30,-180
STARLINK-30881,5,-90,-164
,1,-78,-180
STARLINK-30883,5,-90,-144
,1,30,-180
ZHONGXING-6E,1,-90,-125
,1,-77,-180
CONNECTA T3.1,5,-90,179
,1,-77,-180
MANTIS,1,-90,12
,1,-9,-180
ORBASTRO-PC-1,2,-90,-9
,1,77,-180
LEMUR-2-BASS,5,-90,53
,1,-67,-180
VERONIKA,5,-90,116
,1,14,-180
PLATERO,2,-90,14
,1,15,-180
BRO-11,1,-90,101
,1,-27,-180
PEARL 1H,3,-90,94
,1,-5,-180
DJIBOUTI-1A,2,-90,140
,1,-60,-180
CONNECTA T3.2,1,-90,138
,1,-7,-180
IRIS-C2,1,-90,-158
,1,-13,-180
FLOCK 4Q-1,4,-90,-109
,1,-52,-180
FLOCK 4Q-16,4,-90,9
,1,19,-180
TIGER-6,1,-90,85
,1,16,-180
FLOCK 4Q-11,1,-90,-88
,1,-5,-180
FLOCK 4Q-36,4,-90,161
,1,12,-180
FLOCK 4Q-12,1,-90,166
,1,23,-180
GENMAT-1,3,-90,27
,1,-19,-180
TIGER-5,4,-90,-51
,1,-55,-180
FLOCK 4Q-28,3,-90,144
,1,-71,-180
AETHER-1,1,-90,-177
,1,-82,-180
FLOCK 4Q-27,2,-90,-27
,1,35,-180
FLOCK 4Q-17,4,-90,-82
,1,12,-180
FLOCK 4Q-26,5,-90,29
,1,-19,-180
FLOCK 4Q-31,4,-90,-67
,1,-50,-180
FLOCK 4Q-30,4,-90,175
,1,-24,-180
PICO-01B009,2,-90,-135
,1,25,-180
ICEYE-X31,3,-90,177
,1,-73,-180
FALCONSAT-10,2,-90,-70
,1,-50,-180
UMBRA-08,2,-90,-78
,1,-29,-180
ICEYE-X34,1,-90,-77
,1,79,-180
SPACEVAN-001,2,-90,33
,1,-5,-180
PELICAN-1,3,-90,11
,1,53,-180
UMBRA-07,5,-90,-161
,1,-40,-180
SPIP,1,-90,-144
,1,-62,-180
AETHER-2,1,-90,70
,1,64,-180
ION SCV-013,1,-90,161
,1,-75,-180
IMPULSE-1 MIRA,3,-90,150
,1,48,-180
ICEYE-X35,3,-90,-60
,1,-61,-180
FLOCK 4Q-25,5,-90,81
,1,-6,-180
FLOCK 4Q-29,3,-90,-95
,1,-37,-180
FLOCK 4Q-22,5,-90,-115
,1,45,-180
FLOCK 4Q-23,3,-90,72
,1,-33,-180
FLOCK 4Q-33,3,-90,-45
,1,23,-180
FLOCK 4Q-35,5,-90,68
,1,-19,-180
FLOCK 4Q-14,1,-90,-78
,1,80,-180
FLOCK 4Q-20,5,-90,150
,1,-40,-180
FLOCK 4Q-6,5,-90,141
,1,-73,-180
FLOCK 4Q-34,1,-90,85
,1,70,-180
FLOCK 4Q-7,5,-90,34
,1,-26,-180
FLOCK 4Q-15,1,-90,27
,1,-8,-180
FLOCK 4Q-2,3,-90,-157
,1,64,-180
PROTOMETHEE,3,-90,0
,1,1,-180
FLOCK 4Q-9,5,-90,-155
,1,-53,-180
OBSERVER-1A,5,-90,108
,1,73,-180
PICO-01A003,5,-90,-60
,1,73,-180
FLOCK 4Q-4,2,-90,165
,1,22,-180
FLOCK 4Q-13,4,-90,-124
,1,-21,-180
FLOCK 4Q-21,1,-90,177
,1,61,-180
BRO-10,1,-90,-66
,1,11,-180
OUTPOST MISSION 2,1,-90,27
,1,89,-180
LEMUR-2-JK0903EM1407,5,-90,18
,1,-55,-180
LEMUR-2-MJR092620,2,-90,-69
,1,-86,-180
NINJASAT,5,-90,178
,1,55,-180
PEARL 1C,5,-90,-62
,1,27,-180
O3B MPOWER F5,1,-90,-27
,1,-57,-180
O3B MPOWER F6,5,-90,48
,1,-77,-180
HAIYANG-3A,4,-90,-32
,1,-14,-180
STARLINK-30907,1,-90,-177
,1,-82,-180
STARLINK-30896,5,-90,90
,1,21,-180
STARLINK-30832,3,-90,48
,1,49,-180
STARLINK-30903,2,-90,20
,1,-79,-180
STARLINK-30905,3,-90,-57
,1,-56,-180
STARLINK-30842,4,-90,-128
,1,-82,-180
STARLINK-30858,2,-90,-64
,1,52,-180
STARLINK-30878,3,-90,-63
,1,-39,-180
STARLINK-30897,3,-90,-22
,1,71,-180
STARLINK-30885,4,-90,22
,1,-23,-180
STARLINK-30890,1,-90,-169
,1,-52,-180
STARLINK-30909,2,-90,113
,1,10,-180
STARLINK-30904,4,-90,42
,1,-67,-180
STARLINK-30918,2,-90,-81
,1,-72,-180
STARLINK-30892,2,-90,126
,1,68,-180
STARLINK-30891,2,-90,-11
,1,62,-180
STARLINK-30889,1,-90,-36
,1,29,-180
STARLINK-30870,5,-90,67
,1,13,-180
STARLINK-30888,3,-90,-8
,1,-11,-180
STARLINK-30859,2,-90,-124
,1,-69,-180
STARLINK-30884,5,-90,-15
,1,86,-180
STARLINK-30852,4,-90,-28
,1,-48,-180
STARLINK-30911,3,-90,-87
,1,88,-180
STARLINK-30894,4,-90,-52
,1,35,-180
STARLINK-30910,2,-90,-159
,1,20,-180
STARLINK-30914,5,-90,-161
,1,-37,-180
STARLINK-30920,4,-90,130
,1,37,-180
STARLINK-30882,4,-90,105
,1,-20,-180
STARLINK-30915,5,-90,134
,1,17,-180
STARLINK-30923,4,-90,-41
,1,-31,-180
STARLINK-30927,1,-90,60
,1,-64,-180
STARLINK-30921,1,-90,-122
,1,86,-180
STARLINK-30825,3,-90,-92
,1,86,-180
STARLINK-30930,1,-90,-21
,1,-76,-180
STARLINK-30929,4,-90,-15
,1,-79,-180
STARLINK-30898,2,-90,-44
,1,15,-180
STARLINK-30913,5,-90,-16
,1,63,-180
STARLINK-30938,2,-90,1
,1,47,-180
STARLINK-30868,2,-90,102
,1,80,-180
STARLINK-30916,1,-90,-6
,1,42,-180
STARLINK-30937,4,-90,-177
,1,56,-180
STARLINK-30939,1,-90,58
,1,-68,-180
STARLINK-30887,1,-90,-1
,1,-64,-180
STARLINK-30934,5,-90,13
,1,9,-180
MALLIGYONG-1,1,-90,-145
,1,-44,-180
STARLINK-30964,3,-90,-174
,1,0,-180
STARLINK-30844,5,-90,-18
,1,81,-180
STARLINK-30876,3,-90,47
,1,-8,-180
STARLINK-30952,4,-90,84
,1,-17,-180
STARLINK-30925,2,-90,26
,1,-82,-180
STARLINK-30954,5,-90,47
,1,32,-180
STARLINK-30906,5,-90,103
,1,7,-180
STARLINK-30940,1,-90,-103
,1,22,-180
STARLINK-30933,3,-90,-165
,1,28,-180
STARLINK-30919,3,-90,34
,1,74,-180
STARLINK-30924,3,-90,-1
,1,12,-180
STARLINK-30931,1,-90,-179
,1,-71,-180
STARLINK-30922,4,-90,24
,1,-43,-180
STARLINK-30949,2,-90,74
,1,4,-180
STARLINK-30967,1,-90,26
,1,50,-180
STARLINK-30955,5,-90,136
,1,22,-180
STARLINK-30895,4,-90,-153
,1,14,-180
STARLINK-30917,2,-90,-126
,1,-31,-180
STARLINK-30899,5,-90,-176
,1,85,-180
STARLINK-30902,5,-90,152
,1,69,-180
STARLINK-30912,4,-90,-65
,1,52,-180
STARLINK-30900,3,-90,-75
,1,-61,-180
STARLINK-30908,2,-90,-163
,1,2,-180
CHUANGXIN 20A (CX-20A),4,-90,-161
,1,39,-180
CHUANGXIN 20B (CX-20B),1,-90,-175
,1,-53,-180
CHUANGXIN 20C (CX-20C),4,-90,65
,1,80,-180
COSMOS 2572,5,-90,104
,1,47,-180
STARLINK-30869,4,-90,146
,1,6,-180
STARLINK-30969,2,-90,-8
,1,-90,-180
STARLINK-30951,4,-90,176
,1,-65,-180
STARLINK-30950,1,-90,-130
,1,22,-180
STARLINK-30942,5,-90,-143
,1,-6,-180
STARLINK-30959,2,-90,-103
,1,82,-180
STARLINK-30971,4,-90,45
,1,24,-180
STARLINK-30963,4,-90,-40
,1,-90,-180
STARLINK-30961,1,-90,136
,1,34,-180
STARLINK-30975,2,-90,-89
,1,-49,-180
STARLINK-30976,1,-90,172
,1,57,-180
STARLINK-30926,4,-90,-174
,1,-87,-180
STARLINK-30943,4,-90,-151
,1,-41,-180
STARLINK-30946,3,-90,28
,1,-81,-180
STARLINK-30944,1,-90,-15
,1,35,-180
STARLINK-30928,1,-90,11
,1,49,-180
STARLINK-30957,3,-90,-112
,1,-68,-180
STARLINK-30966,4,-90,-23
,1,13,-180
STARLINK-30935,1,-90,-172
,1,-89,-180
STARLINK-30960,1,-90,-128
,1,80,-180
STARLINK-30958,1,-90,-147
,1,-83,-180
STARLINK-30962,5,-90,112
,1,-13,-180
STARLINK-30977,1,-90,29
,1,-57,-180
GNOMES-4,5,-90,142
,1,-83,-180
KORSAT 7,3,-90,65
,1,-32,-180
KOYOH,2,-90,173
,1,73,-180
BANE,4,-90,148
,1,71,-180
UHETSAT,1,-90,51
,1,82,-180
LILIUM-1,2,-90,-174
,1,79,-180
SPIRIT,5,-90,33
,1,44,-180
ION SCV-015,4,-90,45
,1,-17,-180
ROBUSTA-1E (ENSO),3,-90,1
,1,-77,-180
EIRSAT-1,5,-90,-23
,1,4,-180
STARLINK-30947,3,-90,104
,1,-30,-180
STARLINK-30995,5,-90,6
,1,-49,-180
STARLINK-30941,4,-90,135
,1,47,-180
STARLINK-30980,4,-90,-130
,1,7,-180
STARLINK-30965,5,-90,-38
,1,-12,-180
STARLINK-30990,5,-90,-26
,1,51,-180
STARLINK-30984,5,-90,-143
,1,-53,-180
STARLINK-30956,5,-90,-180
,1,52,-180
STARLINK-30997,3,-90,-44
,1,-62,-180
STARLINK-30994,5,-90,0
,1,-23,-180
STARLINK-30991,2,-90,-24
