name,risk_level,latitude,longitude
,1,-5,-180
STARLINK-30589,2,-90,161
,1,-37,-180
STARLINK-30617,3,-90,178
,1,-54,-180
STARLINK-30616,2,-90,-155
,1,78,-180
STARLINK-30612,3,-90,123
,1,-11,-180
STARLINK-30421,2,-90,112
,1,-69,-180
STARLINK-30611,5,-90,-153
,1,-10,-180
STARLINK-30606,1,-90,-34
,1,29,-180
STARLINK-30596,2,-90,177
,1,-22,-180
STARLINK-30595,4,-90,-39
,1,38,-180
STARLINK-30593,1,-90,-9
,1,-60,-180
STARLINK-30353,3,-90,-84
,1,80,-180
STARLINK-30572,3,-90,47
,1,-13,-180
STARLINK-30580,3,-90,73
,1,-76,-180
STARLINK-30493,3,-90,80
,1,77,-180
STARLINK-30601,5,-90,122
,1,52,-180
STARLINK-30795,2,-90,-125
,1,-50,-180
STARLINK-30765,3,-90,-78
,1,3,-180
STARLINK-30768,5,-90,-107
,1,-88,-180
STARLINK-30799,1,-90,133
,1,-32,-180
STARLINK-30759,1,-90,-44
,1,-84,-180
STARLINK-30781,4,-90,-51
,1,50,-180
STARLINK-30754,5,-90,-86
,1,27,-180
STARLINK-30766,1,-90,23
,1,60,-180
STARLINK-30767,5,-90,-7
,1,-61,-180
STARLINK-30790,1,-90,102
,1,-54,-180
STARLINK-30787,1,-90,-59
,1,-67,-180
STARLINK-30756,1,-90,-105
,1,85,-180
STARLINK-30783,4,-90,164
,1,-7,-180
STARLINK-30757,1,-90,-85
,1,-48,-180
STARLINK-30770,2,-90,-27
,1,4,-180
STARLINK-30758,5,-90,102
,1,46,-180
STARLINK-30761,3,-90,115
,1,-40,-180
STARLINK-30772,5,-90,-23
,1,-29,-180
STARLINK-30776,2,-90,48
,1,28,-180
STARLINK-30782,2,-90,148
,1,-54,-180
STARLINK-30769,1,-90,39
,1,-71,-180
STARLINK-30775,2,-90,-6
,1,-80,-180
STARLINK-30780,5,-90,118
,1,-11,-180
YAOGAN-39 04A,2,-90,107
,1,-65,-180
YAOGAN-39 04B,4,-90,31
,1,-42,-180
YAOGAN-39 04C,1,-90,-36
,1,59,-180
COSMOS 2570,4,-90,-105
,1,-6,-180
STARLINK-30802,2,-90,-106
,1,82,-180
STARLINK-30834,4,-90,3
,1,-77,-180
STARLINK-30833,2,-90,159
,1,55,-180
STARLINK-30831,4,-90,22
,1,15,-180
STARLINK-30797,3,-90,-175
,1,7,-180
STARLINK-30804,4,-90,137
,1,-54,-180
STARLINK-30784,3,-90,154
,1,-86,-180
STARLINK-30803,5,-90,123
,1,-19,-180
STARLINK-30829,1,-90,-43
,1,71,-180
STARLINK-30788,2,-90,-118
,1,-46,-180
STARLINK-30779,5,-90,-114
,1,-20,-180
STARLINK-30773,5,-90,40
,1,61,-180
STARLINK-30816,4,-90,-126
,1,18,-180
STARLINK-30763,5,-90,29
,1,-34,-180
STARLINK-30815,3,-90,107
,1,-16,-180
STARLINK-30814,1,-90,150
,1,-40,-180
STARLINK-30789,1,-90,-75
,1,-1,-180
STARLINK-30811,2,-90,-55
,1,-9,-180
STARLINK-30812,5,-90,105
,1,-12,-180
STARLINK-30771,4,-90,-1
,1,-4,-180
STARLINK-30764,3,-90,12
,1,16,-180
STARLINK-30752,3,-90,-2
,1,10,-180
COSMOS 2571,1,-90,134
,1,-67,-180
STARLINK-30753,3,-90,20
,1,-76,-180
STARLINK-30824,4,-90,-14
,1,76,-180
STARLINK-30791,2,-90,96
,1,14,-180
STARLINK-30810,3,-90,106
,1,-86,-180
STARLINK-30819,2,-90,74
,1,30,-180
STARLINK-30806,2,-90,-12
,1,-50,-180
STARLINK-30821,2,-90,99
,1,-74,-180
STARLINK-30778,3,-90,-153
,1,13,-180
STARLINK-30809,2,-90,85
,1,32,-180
STARLINK-30801,3,-90,-40
,1,-36,-180
STARLINK-30793,1,-90,-180
,1,72,-180
STARLINK-30755,4,-90,-76
,1,76,-180
STARLINK-30760,1,-90,-171
,1,-3,-180
STARLINK-30826,5,-90,172
,1,-44,-180
STARLINK-30796,1,-90,138
,1,-27,-180
STARLINK-30820,1,-90,8
,1,-15,-180
STARLINK-30785,1,-90,-31
,1,-74,-180
STARLINK-30807,1,-90,-64
,1,24,-180
STARLINK-30822,1,-90,7
,1,50,-180
STARLINK-30830,1,-90,31
,1,-33,-180
STARLINK-30827,1,-90,-56
,1,-81,-180
STARLINK-30798,5,-90,-6
,1,63,-180
STARLINK-30762,2,-90,117
,1,67,-180
TIANHUI 5A,2,-90,125
,1,51,-180
TIANHUI 5B,1,-90,-57
,1,61,-180
TJS-10,4,-90,-158
,1,-77,-180
STARLINK-30800,4,-90,17
,1,-36,-180
STARLINK-30845,3,-90,-44
,1,17,-180
STARLINK-30841,4,-90,-125
,1,-30,-180
STARLINK-30839,4,-90,176
,1,55,-180
STARLINK-30846,4,-90,150
,1,-68,-180
STARLINK-30838,3,-90,94
,1,-19,-180
STARLINK-30837,2,-90,-37
,1,33,-180
STARLINK-30813,1,-90,-102
,1,-44,-180
STARLINK-30805,4,-90,-14
,1,-83,-180
STARLINK-30851,3,-90,-75
,1,-40,-180
STARLINK-30818,5,-90,-76
,1,-56,-180
STARLINK-30794,5,-90,-41
,1,35,-180
STARLINK-30835,1,-90,-133
,1,-59,-180
STARLINK-30792,1,-90,3
,1,19,-180
STARLINK-30836,1,-90,-50
,1,-31,-180
STARLINK-30855,5,-90,-110
,1,84,-180
STARLINK-30840,2,-90,-143
,1,63,-180
STARLINK-30875,5,-90,-164
,1,74,-180
STARLINK-30872,3,-90,11
,1,-3,-180
STARLINK-30865,2,-90,-24
,1,85,-180
STARLINK-30874,4,-90,-168
,1,51,-180
STARLINK-30871,4,-90,18
,1,10,-180
STARLINK-30861,5,-90,58
,1,71,-180
STARLINK-30867,1,-90,93
,1,1,-180
STARLINK-30880,4,-90,-18
,1,49,-180
STARLINK-30777,1,-90,-165
,1,52,-180
STARLINK-30860,1,-90,-6
,1,-29,-180
STARLINK-30879,1,-90,-76
,1,-71,-180
STARLINK-30853,3,-90,-86
,1,11,-180
STARLINK-30866,4,-90,60
,1,32,-180
STARLINK-30817,5,-90,-101
,1,22,-180
STARLINK-30847,5,-90,-82
,1,-56,-180
STARLINK-30848,1,-90,-40
,1,-89,-180
STARLINK-30843,4,-90,-94
,1,-51,-180
STARLINK-30877,4,-90,-67
,1,78,-180
STARLINK-30864,5,-90,-112
,1,77,-180
STARLINK-30854,2,-90,47
,1,70,-180
STARLINK-30849,5,-90,152
,1,48,-180
STARLINK-30886,1,-90,-133
,1,-80,-180
STARLINK-30850,5,-90,-21
,1,0,-180
STARLINK-30823,5,-90,116
,1,82,-180
STARLINK-30873,3,-90,52
,1,-41,-180
STARLINK-30808,3,-90,-37
,1,-48,-180
STARLINK-30881,3,-90,-140
,1,66,-180
STARLINK-30883,1,-90,15
,1,27,-180
ZHONGXING-6E,3,-90,-15
,1,71,-180
CONNECTA T3.1,4,-90,-117
,1,25,-180
MANTIS,5,-90,5
,1,24,-180
ORBASTRO-PC-1,4,-90,158
,1,-58,-180
LEMUR-2-BASS,2,-90,-110
,1,-1,-180
VERONIKA,2,-90,-119
,1,24,-180
PLATERO,1,-90,-68
,1,-35,-180
BRO-11,3,-90,-177
,1,-59,-180
PEARL 1H,2,-90,-53
,1,-60,-180
DJIBOUTI-1A,1,-90,-82
,1,19,-180
CONNECTA T3.2,2,-90,103
,1,27,-180
IRIS-C2,2,-90,80
,1,4,-180
FLOCK 4Q-1,5,-90,-165
,1,-64,-180
FLOCK 4Q-16,4,-90,59
,1,-24,-180
TIGER-6,3,-90,-118
,1,71,-180
FLOCK 4Q-11,5,-90,-158
,1,-70,-180
FLOCK 4Q-36,3,-90,97
,1,25,-180
FLOCK 4Q-12,1,-90,-96
,1,-6,-180
GENMAT-1,4,-90,35
,1,84,-180
TIGER-5,1,-90,101
,1,-65,-180
FLOCK 4Q-28,1,-90,-46
,1,29,-180
AETHER-1,3,-90,-172
,1,-18,-180
FLOCK 4Q-27,3,-90,-162
,1,27,-180
FLOCK 4Q-17,1,-90,46
,1,-87,-180
FLOCK 4Q-26,1,-90,129
,1,17,-180
FLOCK 4Q-31,2,-90,-29
,1,68,-180
FLOCK 4Q-30,5,-90,7
,1,82,-180
PICO-01B009,1,-90,-46
,1,2,-180
ICEYE-X31,4,-90,-147
,1,45,-180
FALCONSAT-10,2,-90,148
,1,65,-180
UMBRA-08,5,-90,163
,1,56,-180
ICEYE-X34,3,-90,-16
,1,36,-180
SPACEVAN-001,4,-90,134
,1,16,-180
PELICAN-1,1,-90,-168
,1,-62,-180
UMBRA-07,2,-90,22
,1,-51,-180
SPIP,4,-90,126
,1,-23,-180
AETHER-2,4,-90,-90
,1,-61,-180
ION SCV-013,5,-90,115
,1,79,-180
IMPULSE-1 MIRA,4,-90,45
,1,79,-180
ICEYE-X35,1,-90,-27
,1,-75,-180
FLOCK 4Q-25,5,-90,-4
,1,-71,-180
FLOCK 4Q-29,1,-90,7
,1,-42,-180
FLOCK 4Q-22,3,-90,-8
,1,24,-180
FLOCK 4Q-23,1,-90,-10
,1,-86,-180
FLOCK 4Q-33,5,-90,-27
,1,87,-180
FLOCK 4Q-35,4,-90,-132
,1,-3,-180
FLOCK 4Q-14,1,-90,26
,1,-4,-180
FLOCK 4Q-20,3,-90,102
,1,32,-180
FLOCK 4Q-6,2,-90,-133
,1,5,-180
FLOCK 4Q-34,4,-90,-71
,1,20,-180
FLOCK 4Q-7,2,-90,49
,1,-6,-180
FLOCK 4Q-15,1,-90,-13
,1,26,-180
FLOCK 4Q-2,2,-90,100
,1,-60,-180
PROTOMETHEE,3,-90,142
,1,41,-180
FLOCK 4Q-9,5,-90,-166
,1,-36,-180
OBSERVER-1A,4,-90,0
,1,-76,-180
PICO-01A003,3,-90,-148
,1,84,-180
FLOCK 4Q-4,2,-90,23
,1,33,-180
FLOCK 4Q-13,1,-90,125
,1,9,-180
FLOCK 4Q-21,3,-90,-55
,1,-57,-180
BRO-10,5,-90,19
,1,52,-180
OUTPOST MISSION 2,1,-90,-50
,1,-29,-180
LEMUR-2-JK0903EM1407,2,-90,-115
,1,3,-180
LEMUR-2-MJR092620,2,-90,161
,1,-34,-180
NINJASAT,5,-90,72
,1,69,-180
PEARL 1C,3,-90,7
,1,33,-180
O3B MPOWER F5,1,-90,-36
,1,-69,-180
O3B MPOWER F6,4,-90,117
,1,27,-180
HAIYANG-3A,5,-90,43
,1,89,-180
STARLINK-30907,1,-90,-172
,1,64,-180
STARLINK-30896,2,-90,-28
,1,-78,-180
STARLINK-30832,1,-90,27
,1,76,-180
STARLINK-30903,5,-90,-62
,1,76,-180
STARLINK-30905,5,-90,24
,1,21,-180
STARLINK-30842,2,-90,160
,1,-43,-180
STARLINK-30858,4,-90,-108
,1,72,-180
STARLINK-30878,5,-90,-102
,1,74,-180
STARLINK-30897,3,-90,165
,1,-33,-180
STARLINK-30885,2,-90,-52
,1,-90,-180
STARLINK-30890,3,-90,130
,1,22,-180
STARLINK-30909,3,-90,46
,1,-73,-180
STARLINK-30904,2,-90,-42
,1,-42,-180
STARLINK-30918,3,-90,-167
,1,-5,-180
STARLINK-30892,1,-90,35
,1,-43,-180
STARLINK-30891,4,-90,70
,1,5,-180
STARLINK-30889,3,-90,152
,1,-44,-180
STARLINK-30870,2,-90,86
,1,57,-180
STARLINK-30888,4,-90,50
,1,-74,-180
STARLINK-30859,5,-90,-3
,1,81,-180
STARLINK-30884,3,-90,-30
,1,7,-180
STARLINK-30852,4,-90,122
,1,-59,-180
STARLINK-30911,4,-90,171
,1,3,-180
STARLINK-30894,4,-90,94
,1,-46,-180
STARLINK-30910,2,-90,39
,1,51,-180
STARLINK-30914,1,-90,159
,1,-10,-180
STARLINK-30920,2,-90,-111
,1,-34,-180
STARLINK-30882,5,-90,151
,1,43,-180
STARLINK-30915,2,-90,-115
,1,44,-180
STARLINK-30923,3,-90,-50
,1,-77,-180
STARLINK-30927,4,-90,-132
,1,20,-180
STARLINK-30921,4,-90,136
,1,52,-180
STARLINK-30825,2,-90,82
,1,88,-180
STARLINK-30930,5,-90,-88
,1,-16,-180
STARLINK-30929,3,-90,19
,1,86,-180
STARLINK-30898,3,-90,166
,1,75,-180
STARLINK-30913,2,-90,143
,1,-75,-180
STARLINK-30938,2,-90,-156
,1,9,-180
STARLINK-30868,1,-90,82
,1,87,-180
STARLINK-30916,2,-90,-69
,1,89,-180
STARLINK-30937,1,-90,-96
,1,-33,-180
STARLINK-30939,4,-90,-145
,1,-16,-180
STARLINK-30887,3,-90,-97
,1,-53,-180
STARLINK-30934,1,-90,129
,1,-10,-180
MALLIGYONG-1,3,-90,-91
,1,53,-180
STARLINK-30964,5,-90,-31
,1,-24,-180
STARLINK-30844,4,-90,-2
,1,-27,-180
STARLINK-30876,2,-90,17
,1,-25,-180
STARLINK-30952,1,-90,143
,1,-77,-180
STARLINK-30925,2,-90,166
,1,0,-180
STARLINK-30954,5,-90,158
,1,41,-180
STARLINK-30906,5,-90,-8
,1,-48,-180
STARLINK-30940,1,-90,-61
,1,-71,-180
STARLINK-30933,3,-90,157
,1,-4,-180
STARLINK-30919,4,-90,-166
,1,-8,-180
STARLINK-30924,3,-90,-137
,1,-8,-180
STARLINK-30931,3,-90,-176
,1,53,-180
STARLINK-30922,3,-90,76
,1,29,-180
STARLINK-30949,1,-90,-77
,1,-88,-180
STARLINK-30967,3,-90,-65
,1,5,-180
STARLINK-30955,3,-90,79
,1,39,-180
STARLINK-30895,2,-90,100
,1,45,-180
STARLINK-30917,2,-90,5
,1,50,-180
STARLINK-30899,1,-90,-116
,1,54,-180
STARLINK-30902,5,-90,36
,1,39,-180
STARLINK-30912,2,-90,-87
,1,-62,-180
STARLINK-30900,1,-90,-99
,1,-68,-180
STARLINK-30908,1,-90,-30
,1,-73,-180
CHUANGXIN 20A (CX-20A),1,-90,-107
,1,-48,-180
CHUANGXIN 20B (CX-20B),3,-90,-33
,1,75,-180
CHUANGXIN 20C (CX-20C),3,-90,-22
,1,-24,-180
COSMOS 2572,2,-90,175
,1,27,-180
STARLINK-30869,4,-90,-45
,1,59,-180
STARLINK-30969,3,-90,68
,1,-85,-180
STARLINK-30951,5,-90,-132
,1,-83,-180
STARLINK-30950,5,-90,-176
,1,-36,-180
STARLINK-30942,5,-90,111
,1,4,-180
STARLINK-30959,5,-90,178
,1,-68,-180
STARLINK-30971,1,-90,-92
,1,45,-180
STARLINK-30963,4,-90,-8
,1,3,-180
STARLINK-30961,2,-90,-53
,1,57,-180
STARLINK-30975,2,-90,-41
,1,60,-180
STARLINK-30976,1,-90,49
,1,-65,-180
STARLINK-30926,2,-90,24
,1,80,-180
STARLINK-30943,5,-90,166
,1,82,-180
STARLINK-30946,5,-90,38
,1,-67,-180
STARLINK-30944,2,-90,-54
,1,-1,-180
STARLINK-30928,1,-90,154
,1,-81,-180
STARLINK-30957,2,-90,-127
,1,-87,-180
STARLINK-30966,4,-90,37
,1,-56,-180
STARLINK-30935,4,-90,-25
,1,41,-180
STARLINK-30960,3,-90,-77
,1,36,-180
STARLINK-30958,3,-90,71
,1,-62,-180
STARLINK-30962,3,-90,178
,1,76,-180
STARLINK-30977,5,-90,-99
,1,-34,-180
GNOMES-4,3,-90,-34
,1,24,-180
KORSAT 7,5,-90,74
,1,46,-180
KOYOH,1,-90,0
,1,-90,-180
BANE,5,-90,170
,1,-79,-180
UHETSAT,1,-90,30
,1,-69,-180
LILIUM-1,1,-90,-26
,1,7,-180
SPIRIT,1,-90,-128
,1,-29,-180
ION SCV-015,2,-90,-162
,1,-39,-180
ROBUSTA-1E (ENSO),3,-90,138
,1,88,-180
EIRSAT-1,5,-90,-11
,1,85,-180
STARLINK-30947,3,-90,162
,1,88,-180
STARLINK-30995,2,-90,-78
,1,28,-180
STARLINK-30941,1,-90,-90
,1,-17,-180
STARLINK-30980,3,-90,122
,1,-59,-180
STARLINK-30965,4,-90,-72
,1,-41,-180
STARLINK-30990,1,-90,-79
,1,-2,-180
STARLINK-30984,4,-90,-83
,1,-88,-180
STARLINK-30956,2,-90,11
,1,-48,-180
STARLINK-30997,1,-90,-151
,1,-40,-180
STARLINK-30994,4,-90,9
,1,-16,-180
STARLINK-30991,3,-90,-129
,1,6,-180
STARLINK-30979,4,-90,108
,1,-79,-180
STARLINK-31005,4,-90,91
,1,54,-180
STARLINK-30987,5,-90,-107
,1,-76,-180
STARLINK-31000,4,-90,-78
,1,14,-180
STARLINK-30993,5,-90,-167
,1,17,-180
STARLINK-30978,2,-90,66
,1,-27,-180
STARLINK-30953,2,-90,-75
,1,46,-180
STARLINK-30986,2,-90,-73
,1,-57,-180
STARLINK-30985,4,-90,41
,1,74,-180
STARLINK-30981,1,-90,-145
,1,-45,-180
STARLINK-31002,5,-90,2
,1,-37,-180
XINGCHI-1 02A,3,-90,12
,1,7,-180
MISRSAT-2,3,-90,107
,1,-42,-180
XINGCHI-1 02B,1,-90,-119
,1,80,-180
DOORY-SAT,4,-90,-123
,1,-48,-180
2023-189A,1,-90,-176
,1,44,-180
2023-189B,1,-90,155
,1,-78,-180
CHUANGXIN 19 (CX-19),2,-90,-139
,1,22,-180
STARLINK-31026,1,-90,-102
,1,-27,-180
STARLINK-31020,4,-90,-129
,1,45,-180
STARLINK-30989,4,-90,10
,1,-47,-180
STARLINK-30968,5,-90,18
,1,-64,-180
STARLINK-30982,1,-90,51
,1,-84,-180
STARLINK-30998,5,-90,-92
,1,36,-180
STARLINK-30983,1,-90,16
,1,-48,-180
STARLINK-31017,2,-90,97
,1,-46,-180
STARLINK-31028,2,-90,9
,1,-50,-180
STARLINK-31011,4,-90,-18
,1,-21,-180
STARLINK-31021,3,-90,121
,1,-58,-180
STARLINK-31010,3,-90,85
,1,-58,-180
STARLINK-31003,5,-90,-142
,1,-72,-180
STARLINK-31015,4,-90,79
,1,-29,-180
STARLINK-31023,5,-90,101
,1,25,-180
STARLINK-30932,2,-90,109
,1,81,-180
STARLINK-30992,4,-90,-76
,1,-50,-180
STARLINK-30948,1,-90,-133
,1,69,-180
STARLINK-31013,3,-90,79
,1,82,-180
STARLINK-31001,2,-90,98
,1,70,-180
STARLINK-31004,5,-90,-167
,1,-35,-180
STARLINK-30988,4,-90,100
,1,64,-180
STARLINK-31009,5,-90,131
,1,-7,-180
STARLINK-31012,3,-90,20
,1,-5,-180
STARLINK-31035,5,-90,45
,1,49,-180
STARLINK-31036,3,-90,45
,1,-68,-180
STARLINK-30936,2,-90,154
,1,55,-180
STARLINK-31032,2,-90,-105
,1,-3,-180
STARLINK-31037,5,-90,-78
,1,-82,-180
STARLINK-31041,3,-90,26
,1,68,-180
STARLINK-31014,2,-90,-33
,1,-79,-180
STARLINK-31055,3,-90,84
,1,45,-180
STARLINK-31019,5,-90,62
,1,-21,-180
STARLINK-31045,2,-90,162
,1,-15,-180
STARLINK-31030,3,-90,107
,1,-85,-180
STARLINK-31049,2,-90,-180
,1,-88,-180
STARLINK-31048,4,-90,20
,1,6,-180
STARLINK-31057,3,-90,-53
,1,39,-180
STARLINK-31050,2,-90,155
,1,-84,-180
STARLINK-31063,3,-90,-27
,1,66,-180
STARLINK-31016,1,-90,-136
,1,49,-180
STARLINK-31053,4,-90,24
,1,31,-180
STARLINK-31056,2,-90,-87
,1,-84,-180
STARLINK-30999,4,-90,-70
,1,-56,-180
STARLINK-31046,2,-90,-6
,1,-30,-180
HONGHU 2,1,-90,123
,1,54,-180
YAOGAN-39 05A,2,-90,-97
,1,61,-180
YAOGAN-39 05B,4,-90,-154
,1,-69,-180
YAOGAN-39 05C,3,-90,-160
,1,-36,-180
ALISIO-1,4,-90,-162
,1,-17,-180
INTUITION-1,5,-90,-43
,1,-51,-180
QPS-SAR-5 (TSUKUYOMI-I),1,-90,-140
,1,-85,-180
YAOGAN-41,2,-90,-65
,1,76,-180
ARKTIKA-M 2,4,-90,-12
,1,-22,-180
LIANGXI (DI'ER-1),2,-90,-165
,1,-23,-180
STARLINK-31044,3,-90,-158
,1,22,-180
STARLINK-31062,2,-90,177
,1,30,-180
STARLINK-31096,4,-90,-103
,1,58,-180
STARLINK-31094,5,-90,-110
,1,-31,-180
STARLINK-31075,2,-90,-29
,1,-18,-180
STARLINK-30857,2,-90,-177
,1,49,-180
STARLINK-31059,4,-90,-11
,1,28,-180
STARLINK-31087,2,-90,114
,1,-20,-180
STARLINK-31079,2,-90,67
,1,-39,-180
STARLINK-31052,5,-90,173
,1,-52,-180
STARLINK-31074,5,-90,-146
,1,34,-180
STARLINK-31071,2,-90,-95
,1,-89,-180
STARLINK-31080,5,-90,-63
,1,-18,-180
STARLINK-31088,4,-90,29
,1,-6,-180
STARLINK-31038,4,-90,-20
,1,70,-180
STARLINK-31082,2,-90,118
,1,-12,-180
STARLINK-31069,5,-90,-10
,1,-18,-180
STARLINK-31067,5,-90,53
,1,8,-180
STARLINK-31085,5,-90,-57
,1,-47,-180
STARLINK-31089,3,-90,4
,1,-33,-180
STARLINK-31061,4,-90,-92
,1,-32,-180
COSMOS 2573,3,-90,85
,1,-50,-180
STARLINK-31054,4,-90,-151
,1,21,-180
STARLINK-31134,4,-90,-136
,1,-50,-180
STARLINK-31133,4,-90,-121
,1,-6,-180
STARLINK-31068,5,-90,16
,1,27,-180
STARLINK-31129,4,-90,-91
,1,-62,-180
STARLINK-30774,4,-90,33
,1,-60,-180
STARLINK-31086,3,-90,-65
,1,64,-180
STARLINK-31065,5,-90,171
,1,39,-180
STARLINK-31092,2,-90,-60
,1,-88,-180
STARLINK-31091,1,-90,-142
,1,87,-180
STARLINK-31084,4,-90,-16
,1,-77,-180
STARLINK-31064,5,-90,-27
,1,-86,-180
STARLINK-31081,3,-90,138
,1,4,-180
STARLINK-31022,5,-90,-68
,1,39,-180
STARLINK-31025,1,-90,-146
,1,-6,-180
STARLINK-31018,1,-90,-173
,1,24,-180
STARLINK-31008,2,-90,57
,1,56,-180
STARLINK-31077,1,-90,152
,1,-82,-180
STARLINK-31078,1,-90,-91
,1,37,-180
STARLINK-31070,2,-90,168
,1,84,-180
STARLINK-31090,3,-90,-139
,1,81,-180
TIANMU-1 11,2,-90,69
,1,-47,-180
TIANMU-1 12,5,-90,-45
,1,83,-180
TIANMU-1 13,4,-90,-172
,1,-19,-180
TIANMU-1 14,2,-90,-76
,1,76,-180
SHIYAN-24C 01,3,-90,-175
,1,32,-180
SHIYAN-24C 02,3,-90,179
,1,56,-180
SHIYAN-24C 03,2,-90,-4
,1,-71,-180
BEIDOU-3 M28,1,-90,-66
,1,-27,-180
BEIDOU-3 M26,1,-90,101
,1,23,-180
COSMOS 2574,3,-90,30
,1,-56,-180
TIANMU-1 19,3,-90,-96
,1,71,-180
TIANMU-1 20,2,-90,27
,1,-16,-180
TIANMU-1 21,3,-90,107
,1,8,-180
TIANMU-1 22,1,-90,-13
,1,61,-180
MDQUBESAT-2,2,-90,61
,1,-57,-180
STARLINK-31113,3,-90,-133
,1,-34,-180
STARLINK-31128,4,-90,-102
,1,60,-180
STARLINK-31083,1,-90,71
,1,-75,-180
STARLINK-30828,3,-90,-164
,1,58,-180
STARLINK-31104,2,-90,-16
,1,61,-180
STARLINK-31131,3,-90,159
,1,36,-180
STARLINK-31124,4,-90,-93
,1,86,-180
STARLINK-31126,2,-90,-69
,1,-72,-180
STARLINK-31066,4,-90,-149
,1,87,-180
STARLINK-31058,4,-90,120
,1,49,-180
STARLINK-31125,3,-90,74
,1,75,-180
STARLINK-31110,4,-90,-151
,1,-8,-180
STARLINK-31112,5,-90,36
,1,-38,-180
STARLINK-31147,4,-90,120
,1,70,-180
STARLINK-31144,5,-90,-5
,1,54,-180
STARLINK-31095,2,-90,22
,1,-34,-180
STARLINK-31107,3,-90,-129
,1,-39,-180
STARLINK-31121,4,-90,-135
,1,5,-180
STARLINK-31137,3,-90,-2
,1,66,-180
STARLINK-31139,4,-90,-176
,1,62,-180
STARLINK-31106,4,-90,75
,1,-20,-180
HULIANWANG JISHU SHIYAN*,3,-90,141
,1,80,-180
HULIANWANG JISHU SHIYAN*,3,-90,-111
,1,19,-180
HULIANWANG JISHU SHIYAN*,3,-90,-85
,1,9,-180
XPOSAT,1,-90,89
,1,-9,-180
OVZON-3,2,-90,-8
,1,31,-180
TIANMU-1 15,3,-90,-172
,1,88,-180
TIANMU-1 16,2,-90,-19
,1,34,-180
TIANMU-1 17,5,-90,-57
,1,36,-180
TIANMU-1 18,4,-90,-59
,1,-58,-180
STARLINK-11072 [DTC],4,-90,40
,1,-57,-180
STARLINK-11075 [DTC],4,-90,149
,1,6,-180
STARLINK-11077 [DTC],5,-90,53
,1,2,-180
STARLINK-11079 [DTC],3,-90,92
,1,-41,-180
STARLINK-11076 [DTC],3,-90,-155
,1,72,-180
STARLINK-11078 [DTC],5,-90,-170
,1,65,-180
STARLINK-31031,4,-90,-18
,1,-15,-180
STARLINK-31029,1,-90,38
,1,-70,-180
STARLINK-30973,1,-90,-158
,1,-63,-180
STARLINK-31100,1,-90,78
,1,55,-180
STARLINK-31102,3,-90,-114
,1,64,-180
STARLINK-31098,1,-90,20
,1,6,-180
STARLINK-31093,4,-90,173
,1,-86,-180
STARLINK-31097,1,-90,76
,1,88,-180
STARLINK-31051,2,-90,-66
,1,-62,-180
STARLINK-31027,2,-90,-42
,1,-18,-180
STARLINK-30972,5,-90,61
,1,65,-180
STARLINK-31040,5,-90,-88
,1,-25,-180
STARLINK-31033,5,-90,75
,1,-18,-180
STARLINK-30893,4,-90,97
,1,79,-180
STARLINK-30856,3,-90,62
,1,-62,-180
UNICORN-2M,2,-90,-113
,1,18,-180
UNICORN-2L,1,-90,65
,1,-10,-180
STARLINK-31115,5,-90,-115
,1,79,-180
STARLINK-31150,2,-90,69
,1,33,-180
STARLINK-31204,4,-90,81
,1,-22,-180
STARLINK-31180,5,-90,31
,1,-55,-180
STARLINK-31164,5,-90,71
,1,-10,-180
STARLINK-31152,1,-90,-115
,1,19,-180
STARLINK-31157,1,-90,134
,1,-72,-180
STARLINK-31076,5,-90,-95
,1,-5,-180
STARLINK-31101,4,-90,133
,1,12,-180
STARLINK-31108,1,-90,54
,1,-6,-180
STARLINK-31042,2,-90,16
,1,-33,-180
STARLINK-31159,1,-90,16
,1,85,-180
STARLINK-31148,4,-90,93
,1,-19,-180
STARLINK-31151,5,-90,131
,1,79,-180
STARLINK-31156,4,-90,110
,1,12,-180
STARLINK-31167,5,-90,-6
,1,45,-180
STARLINK-31176,1,-90,38
,1,3,-180
STARLINK-31181,4,-90,-157
,1,-87,-180
STARLINK-31183,5,-90,-56
,1,39,-180
STARLINK-31165,4,-90,-28
,1,9,-180
STARLINK-31160,5,-90,174
,1,12,-180
STARLINK-31179,5,-90,-128
,1,-16,-180
EINSTEIN PROBE,2,-90,-100
,1,-77,-180
NANOFF B,3,-90,-173
,1,27,-180
TIANXING-1 02,2,-90,6
,1,42,-180
YUNYAO-1 18,1,-90,-6
,1,36,-180
YUNYAO-1 19,2,-90,123
,1,-83,-180
YUNYAO-1 20,5,-90,111
,1,80,-180
STARLINK-31127,1,-90,148
,1,3,-180
STARLINK-31114,5,-90,9
,1,-80,-180
STARLINK-31140,5,-90,-113
,1,-87,-180
STARLINK-31145,4,-90,150
,1,-18,-180
STARLINK-31146,2,-90,-131
,1,20,-180
STARLINK-31143,5,-90,-147
,1,-26,-180
STARLINK-31135,2,-90,83
,1,-43,-180
STARLINK-31136,5,-90,141
,1,-28,-180
STARLINK-31073,2,-90,-11
,1,-26,-180
STARLINK-31122,4,-90,51
,1,4,-180
STARLINK-31123,4,-90,-48
,1,16,-180
STARLINK-31117,1,-90,-118
,1,84,-180
STARLINK-31132,5,-90,-128
,1,-77,-180
STARLINK-31120,5,-90,64
,1,32,-180
STARLINK-31142,5,-90,-81
,1,0,-180
